Month/Year,Timestamp,Location,PM2.5,PM10,NO2,NH3,SO2,CO,O3,AQI(Monthly),Avg.AQI(Monthly)
,10/09/2020,Delhi - Punjabi Bagh,49.56,130.97,44,22.72,4.53,0.73,24.16,116.00 ,
,11/09/2020,Delhi - Punjabi Bagh,49.45,151.55,49.42,23.72,3.59,1,31.39,126.00 ,
,12/09/2020,Delhi - Punjabi Bagh,60.62,165.62,57.14,25.21,4.73,0.7,32.66,147.00 ,
,13/09/2020,Delhi - Punjabi Bagh,65.88,165.46,46.21,26.34,3.93,0.78,33.45,141.00 ,
,14/09/2020,Delhi - Punjabi Bagh,63.75,157.73,51.06,25.14,3.89,1.19,28.28,145.00 ,
,15/09/2020,Delhi - Punjabi Bagh,64.04,165.01,51.78,23.96,4.49,1.02,35.51,141.00 ,
,16/09/2020,Delhi - Punjabi Bagh,61.11,165.54,44.34,24.2,5.41,0.8,31.69,145.00 ,
,17/09/2020,Delhi - Punjabi Bagh,43.7,128.11,40.84,24.08,0.89,0.73,26.68,125.00 ,
,18/09/2020,Delhi - Punjabi Bagh,41.68,124.1,35.41,23.54,5.01,0.53,25.21,117.00 ,
,19/09/2020,Delhi - Punjabi Bagh,54.37,147.93,47.11,23.3,0.68,0.53,30.76,125.00 ,
,20/09/2020,Delhi - Punjabi Bagh,70.91,170.15,47.28,24.74,2.58,0.15,32.74,150.00 ,
,21/09/2020,Delhi - Punjabi Bagh,58.69,158.53,49.99,24.26,3.59,0.67,37.82,133.00 ,
,22/09/2020,Delhi - Punjabi Bagh,41.95,121.7,50.73,24.63,12.95,0.61,20.76,131.00 ,
,23/09/2020,Delhi - Punjabi Bagh,24.25,86.04,39.68,22.22,8.88,1.46,21.08,85.00 ,
,24/09/2020,Delhi - Punjabi Bagh,41.04,107.68,43.18,22.57,10.26,1.62,28.51,87.00 ,
,25/09/2020,Delhi - Punjabi Bagh,55.95,150.74,46.69,22.23,13.43,1.66,36.13,121.00 ,
,26/09/2020,Delhi - Punjabi Bagh,56.27,177.71,49.29,24.07,17.59,1.58,16.75,159.00 ,
,27/09/2020,Delhi - Punjabi Bagh,32.53,123.78,41.51,22.19,16.01,1.76,23.35,111.00 ,
,28/09/2020,Delhi - Punjabi Bagh,58.09,194.4,50.97,24.71,14.26,1.69,29.39,155.00 ,
,29/09/2020,Delhi - Punjabi Bagh,68.2,208.59,44.31,26.36,18.2,1.69,36.71,175.00 ,
,30/09/2020,Delhi - Punjabi Bagh,56.97,179.95,44.23,23.17,18.46,1.63,35.32,156.00 ,
Oct/20,01/10/2020,Delhi - Punjabi Bagh,56.1,181.75,54.82,23.78,20.93,1.9,32.58,152.00 ,261.72 
,02/10/2020,Delhi - Punjabi Bagh,77.48,205.47,45.75,26.72,18.41,1.38,41.31,165.00 ,
,03/10/2020,Delhi - Punjabi Bagh,72.07,183.44,56.18,25.25,13.36,1.63,39.55,166.00 ,
,04/10/2020,Delhi - Punjabi Bagh,75.88,205.06,60.72,24.66,20.9,1.38,43.14,168.00 ,
,05/10/2020,Delhi - Punjabi Bagh,64.3,204.96,56.16,24.66,14.04,1.44,38.93,175.00 ,
,06/10/2020,Delhi - Punjabi Bagh,74.02,216.54,68.23,26.23,20.25,1.75,34.67,171.00 ,
,07/10/2020,Delhi - Punjabi Bagh,79.4,239.85,76.6,27.41,22.25,1.96,31.84,220.00 ,
,08/10/2020,Delhi - Punjabi Bagh,76.24,223.68,66.55,27.49,24.6,1.69,34.96,189.00 ,
,09/10/2020,Delhi - Punjabi Bagh,86.41,238.46,69.2,28.28,21.35,1.76,36.14,197.00 ,
,10/10/2020,Delhi - Punjabi Bagh,91.66,237.52,61.34,30,22.66,1.69,39.52,206.00 ,
,11/10/2020,Delhi - Punjabi Bagh,98.49,239.72,64.39,30,21.42,1.88,35,212.00 ,
,12/10/2020,Delhi - Punjabi Bagh,115.96,295.39,99.21,30.8,20.36,2.97,32.43,263.00 ,
,13/10/2020,Delhi - Punjabi Bagh,67.47,340.92,105.61,38.65,17.08,4.01,27.75,298.00 ,
,14/10/2020,Delhi - Punjabi Bagh,89.65,343.85,98.54,45.96,23.69,3.18,26.37,267.00 ,
,15/10/2020,Delhi - Punjabi Bagh,125.24,314.2,89.52,38.01,21.2,2.24,24.32,327.00 ,
,16/10/2020,Delhi - Punjabi Bagh,113.17,257.57,91.06,29.73,24.31,2.11,32.07,236.00 ,
,17/10/2020,Delhi - Punjabi Bagh,126.42,288.51,97.7,35.08,27.18,2.49,30.09,276.00 ,
,18/10/2020,Delhi - Punjabi Bagh,78.94,251.35,76.09,31.52,14.88,1.88,26.64,228.00 ,
,19/10/2020,Delhi - Punjabi Bagh,39.5,286.55,77.1,30.05,18.89,1.75,31.9,92.00 ,
,22/10/2020,Delhi - Punjabi Bagh,188.11,366.33,141.99,46,19.87,2.25,27.12,315.00 ,
,23/10/2020,Delhi - Punjabi Bagh,249.59,329.88,104.2,39.99,17.8,2.48,32.59,376.00 ,
,24/10/2020,Delhi - Punjabi Bagh,221.92,401.68,92.14,38.05,9.14,2.43,22.05,361.00 ,
,25/10/2020,Delhi - Punjabi Bagh,213.3,386.25,98.18,37.34,9.28,3.21,26.21,359.00 ,
,26/10/2020,Delhi - Punjabi Bagh,205.2,339.33,92.42,37.58,8.77,2.23,22.29,364.00 ,
,27/10/2020,Delhi - Punjabi Bagh,174.91,296.62,70.94,31.57,12.19,1.75,24.74,315.00 ,
,28/10/2020,Delhi - Punjabi Bagh,198.82,345,92.99,32.86,13.58,2.59,30.92,302.00 ,
,29/10/2020,Delhi - Punjabi Bagh,280.65,459.88,129.58,41.58,11.52,2.98,33.21,415.00 ,
,30/10/2020,Delhi - Punjabi Bagh,258.13,400.39,96.22,40.24,12.7,2.08,21.73,403.00 ,
,31/10/2020,Delhi - Punjabi Bagh,282.53,404.88,79.97,35.72,13.84,2.56,21.2,372.00 ,
Nov/20,01/11/2020,Delhi - Punjabi Bagh,289.53,423.76,77.54,31.79,17.14,2.94,23,377.00 ,355.50 
,02/11/2020,Delhi - Punjabi Bagh,174.55,305.81,84.37,27.84,13.64,3.65,18.01,298.00 ,
,03/11/2020,Delhi - Punjabi Bagh,155.08,328,97.58,29.3,14,3.41,19.48,314.00 ,
,04/11/2020,Delhi - Punjabi Bagh,354.68,546.24,94.84,38.23,9.86,3.71,11.02,350.00 ,
,05/11/2020,Delhi - Punjabi Bagh,307.02,464.75,79.16,32.55,8.09,3.51,56.48,,
,06/11/2020,Delhi - Punjabi Bagh,297.68,478.24,77.25,32.15,9.53,2.99,50.13,425.00 ,
,07/11/2020,Delhi - Punjabi Bagh,364.93,528.1,76.3,32.36,8.09,3.16,63.66,453.00 ,
,08/11/2020,Delhi - Punjabi Bagh,352.4,531.92,84.89,33.58,12.09,2.9,60.44,430.00 ,
,09/11/2020,Delhi - Punjabi Bagh,609.18,768.33,94.07,43.39,11.43,3.49,75.28,477.00 ,
,10/11/2020,Delhi - Punjabi Bagh,608.43,544.02,119.38,45.91,9.96,3.19,68.92,493.00 ,
,11/11/2020,Delhi - Punjabi Bagh,265.63,475.32,110.76,35.77,12.8,3.75,24.33,413.00 ,
,12/11/2020,Delhi - Punjabi Bagh,238.28,434.68,107.84,34.25,7.98,4.39,27.38,360.00 ,
,13/11/2020,Delhi - Punjabi Bagh,239.58,397.35,85.02,32.39,8.3,2.93,36.39,358.00 ,
,14/11/2020,Delhi - Punjabi Bagh,418.22,567.7,86.66,34.54,13.32,3.27,47.2,428.00 ,
,15/11/2020,Delhi - Punjabi Bagh,297.3,329.45,66.95,32.83,16.23,1.63,46.47,445.00 ,
,16/11/2020,Delhi - Punjabi Bagh,98.1,143.32,35.58,28.52,8.04,1.08,37.41,249.00 ,
,17/11/2020,Delhi - Punjabi Bagh,77.68,156.16,52.13,25.7,8.14,1.57,30.37,,
,18/11/2020,Delhi - Punjabi Bagh,124.42,220.11,61.78,22.49,6.23,2.13,51.87,,
,19/11/2020,Delhi - Punjabi Bagh,143.08,246.06,66.91,21.01,7.54,1.67,33.85,288.00 ,
,20/11/2020,Delhi - Punjabi Bagh,154.82,181.75,55.98,18.87,9.38,1.45,53.28,319.00 ,
,21/11/2020,Delhi - Punjabi Bagh,118.83,203.13,51.89,18.95,8.92,1.66,41.46,,
,22/11/2020,Delhi - Punjabi Bagh,152.32,251.08,59.57,19.36,11.88,2.07,49.13,288.00 ,
,23/11/2020,Delhi - Punjabi Bagh,222.07,368.57,106.21,20.07,13.59,3.5,27.17,311.00 ,
,24/11/2020,Delhi - Punjabi Bagh,291.14,475.01,118.79,24.19,13.16,3.73,47.14,403.00 ,
,25/11/2020,Delhi - Punjabi Bagh,293.58,468.18,100.64,29.19,15.58,3.12,52.57,426.00 ,
,26/11/2020,Delhi - Punjabi Bagh,127.17,182.24,50.26,21.16,8.99,1.4,24.89,349.00 ,
,27/11/2020,Delhi - Punjabi Bagh,74.96,143.47,44.39,20.35,5.36,1.32,20.77,143.00 ,
,28/11/2020,Delhi - Punjabi Bagh,127.55,208.06,57.63,18.67,7.12,1.9,39.85,245.00 ,
,29/11/2020,Delhi - Punjabi Bagh,152.28,249.22,60.36,21.11,6.13,2.32,81.49,279.00 ,
,30/11/2020,Delhi - Punjabi Bagh,195.74,315.46,75.75,24.78,8.55,3.02,75.84,322.00 ,
Dec/20,01/12/2020,Delhi - Punjabi Bagh,261.96,413.44,92.4,30.52,11.75,3.81,67.18,391.00 ,344.87 
,02/12/2020,Delhi - Punjabi Bagh,239.5,367.19,80.18,30.71,11.42,3.03,72.78,392.00 ,
,03/12/2020,Delhi - Punjabi Bagh,214.69,357.94,89.04,30.41,12.09,1.99,67.32,360.00 ,
,04/12/2020,Delhi - Punjabi Bagh,273.86,429.76,124.74,34.45,8.7,3.92,35.46,404.00 ,
,05/12/2020,Delhi - Punjabi Bagh,248.18,354.31,95.73,34.28,9.94,2.24,49.04,400.00 ,
,06/12/2020,Delhi - Punjabi Bagh,246.16,352.39,84.25,37.63,5.71,1.92,43.61,388.00 ,
,07/12/2020,Delhi - Punjabi Bagh,298,402.89,72.82,43.49,9.5,2.47,16.92,419.00 ,
,08/12/2020,Delhi - Punjabi Bagh,260.26,387.83,81.47,39.76,12.04,3.22,35.59,416.00 ,
,09/12/2020,Delhi - Punjabi Bagh,245.47,396.81,95.45,41.32,13.44,3.51,45.73,387.00 ,
,10/12/2020,Delhi - Punjabi Bagh,133.41,235.4,71.34,41.91,11.02,1.73,29.65,306.00 ,
,11/12/2020,Delhi - Punjabi Bagh,154.3,261.51,101.28,43.37,9.79,2.01,22,297.00 ,
,12/12/2020,Delhi - Punjabi Bagh,248.38,336.73,67.21,48.86,7.96,1.96,20.96,362.00 ,
,13/12/2020,Delhi - Punjabi Bagh,116.9,164.62,46.68,37.12,5.26,1.09,35.83,337.00 ,
,14/12/2020,Delhi - Punjabi Bagh,81.51,121.86,42.9,29.92,6.65,0.83,50.4,144.00 ,
,15/12/2020,Delhi - Punjabi Bagh,120.18,174.72,58.24,27.48,23.13,1.07,35.34,254.00 ,
,16/12/2020,Delhi - Punjabi Bagh,117.54,168.84,55.94,34.22,5.82,1.15,31.82,263.00 ,
,17/12/2020,Delhi - Punjabi Bagh,138.55,194.35,50.97,34.02,6.78,1.22,46.68,268.00 ,
,18/12/2020,Delhi - Punjabi Bagh,162.19,237.75,66.16,31.32,8.61,1.54,43.4,298.00 ,
,19/12/2020,Delhi - Punjabi Bagh,166.21,252.23,78.44,32.58,4.8,1.62,47.24,306.00 ,
,20/12/2020,Delhi - Punjabi Bagh,207.92,309.93,79.28,36.13,8.34,1.9,49.62,355.00 ,
,21/12/2020,Delhi - Punjabi Bagh,224.72,333,85.63,39.99,22.32,2.52,66.19,,
,22/12/2020,Delhi - Punjabi Bagh,363.91,505.33,98.28,53,19,2.95,95.96,435.00 ,
,23/12/2020,Delhi - Punjabi Bagh,404.37,531.23,95.62,56.5,21.35,3.94,106.02,438.00 ,
,24/12/2020,Delhi - Punjabi Bagh,327.9,357.83,87.51,57.17,10.3,3.71,92.58,438.00 ,
,25/12/2020,Delhi - Punjabi Bagh,210.35,303.32,77.04,43.86,8.05,2.17,79.03,368.00 ,
,26/12/2020,Delhi - Punjabi Bagh,237.93,344.32,84.37,43.59,9.37,2.35,84.31,354.00 ,
,27/12/2020,Delhi - Punjabi Bagh,248.18,361.98,86.12,45.07,15.13,2.11,93.84,405.00 ,
,28/12/2020,Delhi - Punjabi Bagh,93.42,235.92,62.08,29.28,10.36,1.09,54.45,246.00 ,
,29/12/2020,Delhi - Punjabi Bagh,125.62,254.84,64.94,39.36,10,1.23,59.63,267.00 ,
,30/12/2020,Delhi - Punjabi Bagh,149.71,212.99,55.98,44.8,7.32,1.37,57.2,287.00 ,
,31/12/2020,Delhi - Punjabi Bagh,271.26,349.17,68.22,51.13,11.27,2.28,79.79,361.00 ,
Jan/21,01/01/2021,Delhi - Punjabi Bagh,567.88,647.44,113.9,57.31,13.08,4.95,68.9,482.00 ,310.12 
,02/01/2021,Delhi - Punjabi Bagh,349.83,444.3,101.37,51.87,8.25,2.58,8.23,472.00 ,
,03/01/2021,Delhi - Punjabi Bagh,152.26,190.16,67.07,49.04,6.08,1.5,7.33,366.00 ,
,04/01/2021,Delhi - Punjabi Bagh,105.57,141.02,62.8,43,9.96,1.46,13.16,206.00 ,
,05/01/2021,Delhi - Punjabi Bagh,68.25,83.47,52.13,32.65,8.09,1.38,10.96,148.00 ,
,06/01/2021,Delhi - Punjabi Bagh,154.76,207.77,52.81,38.7,8.73,1.7,29.29,258.00 ,
,07/01/2021,Delhi - Punjabi Bagh,106.55,168.89,39.17,31.89,6.19,1.32,36.31,279.00 ,
,08/01/2021,Delhi - Punjabi Bagh,144.88,225.08,47.48,29.15,8.52,1.22,32.09,254.00 ,
,09/01/2021,Delhi - Punjabi Bagh,136.31,206.2,43.73,36.29,12.63,1.15,43.3,323.00 ,
,10/01/2021,Delhi - Punjabi Bagh,117.4,162.55,37.4,41.37,5.73,0.95,87.22,240.00 ,
,11/01/2021,Delhi - Punjabi Bagh,153.78,190.9,45.71,41.26,5.32,1.24,80.39,216.00 ,
,12/01/2021,Delhi - Punjabi Bagh,164.7,244.55,57.11,44.07,6.94,1.74,43.59,324.00 ,
,13/01/2021,Delhi - Punjabi Bagh,261.66,353.67,70.62,40.46,12.17,2.17,45.41,272.00 ,
,14/01/2021,Delhi - Punjabi Bagh,478.73,628.21,111.21,47.48,8.77,3.58,27.93,464.00 ,
,15/01/2021,Delhi - Punjabi Bagh,580.44,662.74,115.39,52.99,9.45,4.21,29.03,452.00 ,
,16/01/2021,Delhi - Punjabi Bagh,217.06,305.84,74.88,46.56,6.59,2.23,29.62,380.00 ,
,17/01/2021,Delhi - Punjabi Bagh,213.9,225.17,65.92,42.18,8.77,1.96,32.79,357.00 ,
,18/01/2021,Delhi - Punjabi Bagh,265.05,208.08,111.44,39.98,11.93,2.58,33.91,377.00 ,
,19/01/2021,Delhi - Punjabi Bagh,275.42,221,96.22,51.66,18.02,3.35,27.91,,
,20/01/2021,Delhi - Punjabi Bagh,80.82,164.93,52.43,40.69,8.1,1.32,61.33,189.00 ,
,21/01/2021,Delhi - Punjabi Bagh,81,85,90,38.16,13.91,2.29,66.28,,
,22/01/2021,Delhi - Punjabi Bagh,159.62,282.7,139.4,44.39,10.1,2.77,28.93,,
,23/01/2021,Delhi - Punjabi Bagh,103.65,239.83,77.56,38.5,5,2,37.14,253.00 ,
,24/01/2021,Delhi - Punjabi Bagh,140.21,324.78,72.22,41.55,6.32,1.75,24.65,296.00 ,
,25/01/2021,Delhi - Punjabi Bagh,113.15,265.83,68.53,34.29,9.21,1.99,56.77,236.00 ,
,26/01/2021,Delhi - Punjabi Bagh,131.36,312.6,67.93,36.24,11.08,2.17,67.83,290.00 ,
,27/01/2021,Delhi - Punjabi Bagh,130.73,311.77,84.65,36.52,11.86,2.59,64.86,,
,28/01/2021,Delhi - Punjabi Bagh,179.49,430.71,124.19,42.08,18.23,2.79,51.45,326.00 ,
,29/01/2021,Delhi - Punjabi Bagh,156.03,371.01,90.93,38.68,12.93,2.61,36.23,359.00 ,
,30/01/2021,Delhi - Punjabi Bagh,114.84,264.74,79.99,32.32,16.85,2.25,57.37,244.00 ,
,31/01/2021,Delhi - Punjabi Bagh,151.41,377.06,88.65,41.33,16.78,3.11,32.46,,
Feb/21,01/02/2021,Delhi - Punjabi Bagh,174.45,386.19,108.2,49.83,12.23,3.5,42.29,337.00 ,280.73 
,02/02/2021,Delhi - Punjabi Bagh,188.55,342.69,113.34,51.95,25.25,3.07,33,331.00 ,
,03/02/2021,Delhi - Punjabi Bagh,118.41,224.64,101.37,50.33,16.5,2.1,62.7,283.00 ,
,04/02/2021,Delhi - Punjabi Bagh,109.08,199.61,78.51,51.6,14.41,2.06,52.21,280.00 ,
,05/02/2021,Delhi - Punjabi Bagh,55.41,128.65,67.81,36.9,11.56,1.83,58.78,258.00 ,
,06/02/2021,Delhi - Punjabi Bagh,80.61,160.98,60.19,32.65,15.39,1.88,68.77,249.00 ,
,07/02/2021,Delhi - Punjabi Bagh,109.6,225.47,48.16,31.62,15.53,2.39,67.2,197.00 ,
,08/02/2021,Delhi - Punjabi Bagh,157.39,440.64,56.43,37.24,10.16,2.8,41,289.00 ,
,09/02/2021,Delhi - Punjabi Bagh,169.93,341.97,70.94,38.13,20.62,3.09,30.23,,
,10/02/2021,Delhi - Punjabi Bagh,156.69,311.6,73.87,40.6,19.35,2.9,52.75,290.00 ,
,11/02/2021,Delhi - Punjabi Bagh,142.8,223.42,69.55,40.18,20.88,2.52,42.77,304.00 ,
,12/02/2021,Delhi - Punjabi Bagh,189.4,273.03,62.38,40.96,16.91,2.76,34.14,317.00 ,
,13/02/2021,Delhi - Punjabi Bagh,147.18,228.25,71.61,40.86,10.52,3.03,41.02,320.00 ,
,14/02/2021,Delhi - Punjabi Bagh,166.65,299.71,72.71,40.35,17.66,3.15,42.3,324.00 ,
,15/02/2021,Delhi - Punjabi Bagh,128.2,277.33,67.65,38.33,16.49,2.72,42.53,269.00 ,
,16/02/2021,Delhi - Punjabi Bagh,135.03,289.99,82.65,40.48,17.46,2.77,32.43,295.00 ,
,17/02/2021,Delhi - Punjabi Bagh,158.88,310.15,75.38,42.3,17.22,3.12,33.01,306.00 ,
,18/02/2021,Delhi - Punjabi Bagh,129.72,265.28,78.85,40.02,16.13,2.93,28.8,281.00 ,
,19/02/2021,Delhi - Punjabi Bagh,160.88,292.29,67.76,44.7,16.41,2.83,42.91,314.00 ,
,20/02/2021,Delhi - Punjabi Bagh,108.88,201.06,59.33,37.66,12.59,3.1,46.15,249.00 ,
,21/02/2021,Delhi - Punjabi Bagh,169.26,300.2,63.58,37.13,26.24,3.42,59.86,308.00 ,
,22/02/2021,Delhi - Punjabi Bagh,133.78,263.21,60.49,33.63,21.11,3.79,46.83,296.00 ,
,23/02/2021,Delhi - Punjabi Bagh,132.59,294.08,60.07,37.4,25.58,2.93,59.64,245.00 ,
,24/02/2021,Delhi - Punjabi Bagh,164.99,353.74,66.02,42.52,27.5,3.36,61.53,,
,25/02/2021,Delhi - Punjabi Bagh,159.34,318.65,59.15,45.87,20.79,2.86,122.1,309.00 ,
,26/02/2021,Delhi - Punjabi Bagh,126.28,255.2,50.09,38.91,28.74,2.81,86.28,254.00 ,
,27/02/2021,Delhi - Punjabi Bagh,73.21,220.03,48.08,31.85,16.47,2.41,47.22,181.00 ,
,28/02/2021,Delhi - Punjabi Bagh,75.76,209.83,51.07,31.77,17.65,1.92,60.8,213.00 ,
Mar/21,01/03/2021,Delhi - Punjabi Bagh,78.11,172.66,48.76,30.71,20.02,2.05,78.67,188.00 ,225.26 
,02/03/2021,Delhi - Punjabi Bagh,74.96,165.38,35.7,28.61,18.03,1.91,113.07,248.00 ,
,03/03/2021,Delhi - Punjabi Bagh,146.33,252.67,59.13,29.82,33.88,2.85,89.29,241.00 ,
,04/03/2021,Delhi - Punjabi Bagh,156.24,292.1,94.34,35.88,21.79,2.96,45.03,317.00 ,
,05/03/2021,Delhi - Punjabi Bagh,105.29,167.32,48.67,36.82,17.1,2.24,75.66,236.00 ,
,06/03/2021,Delhi - Punjabi Bagh,123.12,192.47,53.78,35,21.75,2.82,71.11,246.00 ,
,07/03/2021,Delhi - Punjabi Bagh,126.83,193.31,76.07,37.1,18.92,2.52,76.46,262.00 ,
,08/03/2021,Delhi - Punjabi Bagh,104.22,160.31,61.83,40.19,12.14,2.39,73.73,235.00 ,
,09/03/2021,Delhi - Punjabi Bagh,129.8,191.49,65.18,44.87,16.5,2.34,61.15,290.00 ,
,10/03/2021,Delhi - Punjabi Bagh,81.44,126.88,55.63,37.23,18.13,2.32,41.42,159.00 ,
,11/03/2021,Delhi - Punjabi Bagh,116.78,179.65,76.58,38.83,23.67,2.82,46.7,253.00 ,
,12/03/2021,Delhi - Punjabi Bagh,69.83,158.44,59.64,34.68,12,2.02,48.63,196.00 ,
,13/03/2021,Delhi - Punjabi Bagh,127.85,198.71,59.14,38.7,25.88,2.39,62.23,215.00 ,
,14/03/2021,Delhi - Punjabi Bagh,96,128.36,46.53,33.57,21.35,2.05,75.51,271.00 ,
,15/03/2021,Delhi - Punjabi Bagh,101.25,202.61,47.79,33.64,28.71,2.14,59.49,186.00 ,
,16/03/2021,Delhi - Punjabi Bagh,118.1,245.16,51.61,31.59,29.73,2.12,25.7,236.00 ,
,17/03/2021,Delhi - Punjabi Bagh,130.65,282.92,63.02,31.41,32.23,2.26,38.55,277.00 ,
,18/03/2021,Delhi - Punjabi Bagh,132.6,315.11,77.34,29.24,28.36,2.44,40.83,264.00 ,
,19/03/2021,Delhi - Punjabi Bagh,106.9,234.85,58,27.02,24.51,2.23,49.12,239.00 ,
,20/03/2021,Delhi - Punjabi Bagh,132.12,264.8,61.52,30.96,33.8,2.36,51.72,265.00 ,
,21/03/2021,Delhi - Punjabi Bagh,141.18,252.71,64.34,28.97,35.59,2.35,53.87,240.00 ,
,22/03/2021,Delhi - Punjabi Bagh,72.5,182.21,62.45,23.88,12.75,2.22,37.75,161.00 ,
,23/03/2021,Delhi - Punjabi Bagh,58.33,192.92,82.78,27.46,16.81,6.33,14.68,,
,24/03/2021,Delhi - Punjabi Bagh,84.89,166.12,45.38,29.94,27.75,0.65,58.73,168.00 ,
,25/03/2021,Delhi - Punjabi Bagh,56.11,107.2,37.1,27.12,16.62,0.56,48.66,112.00 ,
,26/03/2021,Delhi - Punjabi Bagh,73.89,135.7,54.27,28.04,24.09,0.73,52.4,138.00 ,
,27/03/2021,Delhi - Punjabi Bagh,116.74,212.42,72.52,30.12,34.71,0.81,44.88,202.00 ,
,28/03/2021,Delhi - Punjabi Bagh,105.86,217.46,65.31,30.56,25.22,0.75,108.73,237.00 ,
,29/03/2021,Delhi - Punjabi Bagh,70.24,187.61,73.64,30.87,23.53,1.1,50.9,,
,30/03/2021,Delhi - Punjabi Bagh,105.86,352.53,52.48,34.38,20.28,0.8,82.97,,
,31/03/2021,Delhi - Punjabi Bagh,60.77,215.28,35.62,26.83,22.71,0.5,81.19,,
Apr/21,01/04/2021,Delhi - Punjabi Bagh,51.26,197.2,35.34,24,28.13,0.72,73.34,168.00 ,198.71 
,02/04/2021,Delhi - Punjabi Bagh,67.06,168.39,51.27,24.62,36.68,0.65,57.42,164.00 ,
,03/04/2021,Delhi - Punjabi Bagh,56.74,145.78,74.56,25.4,29.18,0.78,59.53,180.00 ,
,04/04/2021,Delhi - Punjabi Bagh,86.4,196.67,77.15,27.41,43.31,0.83,74.41,176.00 ,
,05/04/2021,Delhi - Punjabi Bagh,82.28,215.47,94.37,30.21,36.48,0.94,62.14,157.00 ,
,06/04/2021,Delhi - Punjabi Bagh,117.71,292.31,99.38,36.49,35.54,0.95,46.69,271.00 ,
,07/04/2021,Delhi - Punjabi Bagh,73.15,222.88,49.72,31.24,27.67,0.69,78.62,232.00 ,
,08/04/2021,Delhi - Punjabi Bagh,59.16,143.05,60.56,26.86,36.17,0.72,70.28,164.00 ,
,09/04/2021,Delhi - Punjabi Bagh,60,171.65,71.1,28.11,28.86,0.77,62.53,141.00 ,
,10/04/2021,Delhi - Punjabi Bagh,75.11,190.02,76.54,30.89,36.72,0.84,61.8,178.00 ,
,11/04/2021,Delhi - Punjabi Bagh,84.65,197.89,73.74,29.74,44,0.82,72.11,166.00 ,
,12/04/2021,Delhi - Punjabi Bagh,109.52,260.25,74.18,30.4,42.94,1.07,56.76,224.00 ,
,13/04/2021,Delhi - Punjabi Bagh,106.87,250.41,62.31,29.22,42.39,1.1,61.33,217.00 ,
,14/04/2021,Delhi - Punjabi Bagh,72.55,199.1,52.55,25.42,28.55,0.95,65.3,175.00 ,
,15/04/2021,Delhi - Punjabi Bagh,94.69,254.85,58.56,24.21,30.08,0.98,61.97,204.00 ,
,16/04/2021,Delhi - Punjabi Bagh,95.71,278.71,53.97,25.2,23.58,0.99,53.14,,
,17/04/2021,Delhi - Punjabi Bagh,43.4,80.5,30.84,32.55,16.68,0.73,54.41,119.00 ,
,18/04/2021,Delhi - Punjabi Bagh,73.57,157.22,44.7,28.78,27.57,0.88,78.9,170.00 ,
,19/04/2021,Delhi - Punjabi Bagh,85.13,222.42,62.16,26.83,29.75,1.26,79.81,,
,20/04/2021,Delhi - Punjabi Bagh,63.66,189.62,42.05,25.5,29.48,0.75,73.51,166.00 ,
,21/04/2021,Delhi - Punjabi Bagh,50.62,102.6,23.44,27.19,22.31,0.72,77.99,121.00 ,
,22/04/2021,Delhi - Punjabi Bagh,44,110.77,36.75,24.16,17.7,0.76,92.59,221.00 ,
,23/04/2021,Delhi - Punjabi Bagh,56,100.09,32.33,24.78,21.73,0.75,75.19,99.00 ,
,24/04/2021,Delhi - Punjabi Bagh,65.84,96.37,37.39,23.18,18.32,0.67,77.94,174.00 ,
,25/04/2021,Delhi - Punjabi Bagh,93.77,179.7,45.85,24.54,25.45,1.09,81.79,210.00 ,
,26/04/2021,Delhi - Punjabi Bagh,184.21,289.64,59.1,27.45,36.79,1.65,71.68,261.00 ,
,27/04/2021,Delhi - Punjabi Bagh,211.65,342.57,63.24,28.98,38.54,1.84,74.41,307.00 ,
,28/04/2021,Delhi - Punjabi Bagh,229.6,381.7,62.87,27.25,44.49,1.61,56.04,326.00 ,
,29/04/2021,Delhi - Punjabi Bagh,182.75,357.92,54.58,23.39,43.08,1.14,76.42,297.00 ,
,30/04/2021,Delhi - Punjabi Bagh,131.27,320.59,50.6,23.82,29.15,1.18,87.43,276.00 ,
May/21,01/05/2021,Delhi - Punjabi Bagh,77.23,210.16,37.05,23.6,23.18,0.88,79.03,210.00 ,172.29 
,02/05/2021,Delhi - Punjabi Bagh,69.27,188.97,33.78,24.58,19.97,0.91,74.43,151.00 ,
,03/05/2021,Delhi - Punjabi Bagh,98.44,275.2,31.66,22.66,29.47,0.78,62.8,253.00 ,
,04/05/2021,Delhi - Punjabi Bagh,68.7,161.89,31.88,21.85,18.21,0.76,71.97,161.00 ,
,05/05/2021,Delhi - Punjabi Bagh,73.64,165.19,34.5,26.8,21.28,0.92,95.34,270.00 ,
,06/05/2021,Delhi - Punjabi Bagh,55.76,127.36,27.18,29.72,17.02,0.89,92.94,189.00 ,
,07/05/2021,Delhi - Punjabi Bagh,56.2,104.74,39.34,30.98,20.07,0.9,84.8,208.00 ,
,08/05/2021,Delhi - Punjabi Bagh,71.34,125.07,49.33,30.89,20.9,0.95,70.9,149.00 ,
,09/05/2021,Delhi - Punjabi Bagh,53.04,112.33,28.79,28.85,15.07,0.85,100.29,111.00 ,
,10/05/2021,Delhi - Punjabi Bagh,51.68,106.73,40.15,29.44,15.35,0.96,96.23,196.00 ,
