Month/ year,Timestamp,Location,PM2.5,PM10,NO2,NH3,SO2,CO,O3,AQI,Average AQI monthly
,10/04/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),33.62,125,10.61,25.27,11.14,0.47,28.7,123.00 ,
,11/04/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.88,102.84,10.31,21.62,12.05,0.49,29.45,102.00 ,
,12/04/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.04,104.81,15.64,18.06,9.99,0.55,23.72,80.00 ,
,13/04/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),34.37,91.25,15.61,21.12,7.03,0.69,32.37,112.00 ,
,14/04/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),26.59,49.85,17.71,21.52,3.76,0.4,49.94,85.00 ,
,15/04/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),28.09,61.81,22.33,16.49,1.44,0.35,42.2,53.00 ,
,16/04/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),24.02,81.96,19.03,13.5,1.61,0.35,26.4,79.00 ,
,17/04/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),24.58,77.35,16.25,11.53,1.47,0.32,22.13,75.00 ,
,18/04/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),30.38,76.07,22.95,8.86,1.11,0.43,28.52,73.00 ,
,19/04/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),26.26,44.37,19.16,7.57,1.01,0.3,25.82,65.00 ,
,20/04/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.12,36.18,13.22,7.71,1.27,0.24,14.69,34.00 ,
,21/04/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),22.07,51.07,14.57,6.13,1.12,0.28,15.23,48.00 ,
,22/04/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),26.13,75.34,17.47,5.96,0.9,0.32,16.83,68.00 ,
,23/04/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),21.64,72.44,24.2,4.98,1.48,0.29,19.34,77.00 ,
,24/04/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),25.25,51.75,16.75,5.19,2.08,0.31,22.15,59.00 ,
,25/04/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),29.87,60.91,18.27,4.49,1.62,0.3,24.22,,
,26/04/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),52.9,164.22,23.89,4.16,1.22,0.33,41.09,113.00 ,
,27/04/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),55.51,188.86,21.53,4.55,0.86,0.23,33.62,173.00 ,
,28/04/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),34.2,82.02,19.59,3.48,1.11,0.26,18.74,101.00 ,
,29/04/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),28.6,38.65,15.95,3.39,1.18,0.28,15.37,44.00 ,
,30/04/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),28.51,48.92,14.56,2.93,1.97,0.31,13.82,,
May/21,01/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),22.48,55.22,18.95,2.75,1.14,0.32,15.99,45.00 ,76.58 
,02/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),25.29,70.42,17.36,2.75,0.97,0.27,21.85,56.00 ,
,03/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),30.43,81.56,23.97,3.12,1.8,0.44,33.57,90.00 ,
,04/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),24.54,52.13,23.07,3.15,1.01,0.26,26.59,56.00 ,
,05/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),24.27,38.03,18.62,2.32,1.21,0.27,18.49,,
,06/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),20.11,56.05,11.65,2.03,1.06,0.21,12.45,52.00 ,
,07/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),21.05,62.27,14.24,1.89,1.07,0.2,15.59,61.00 ,
,08/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.02,51.2,7.99,1.58,0.94,0.23,11.69,,
,09/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.57,32.82,11.96,1.46,1.02,0.13,15.86,,
,10/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.45,47.91,10.71,10.67,0.86,0.16,12.1,,
,11/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.66,51.29,11.09,33.13,0.03,0.14,6.03,,
,12/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.44,50.08,8.62,13.65,6.98,0.13,7.57,50.00 ,
,14/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.57,77.15,14.99,7.82,5.32,0.16,21.19,,
,15/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),32.71,121.33,25.39,7.93,6.49,0.35,31.03,83.00 ,
,16/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.3,71.4,17.07,6.79,6.56,0.2,28.27,89.00 ,
,17/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),9.65,38.18,14.33,5.86,4.7,0.02,17.97,55.00 ,
,18/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.05,58.11,13.01,4.08,4.33,0.01,12.27,49.00 ,
,19/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),18.79,60.08,14.32,3.4,9.66,0.23,20.24,57.00 ,
,20/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),40.09,180.23,10.48,3.99,13.35,0.32,16.41,128.00 ,
,21/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),34.71,147.38,12.08,6.59,10.41,0.26,15.08,145.00 ,
,22/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),25.94,108.15,11,6.91,7.73,0.17,14.39,109.00 ,
,23/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23.76,90.76,11.99,4.85,6.97,0.16,14.78,95.00 ,
,24/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),20.18,89.72,9.34,4.44,7.09,0.15,10.49,88.00 ,
,25/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),21.77,98.83,10.53,4.01,7.26,0.14,14.04,96.00 ,
,26/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.56,75.55,12.52,3.37,6.16,0.07,17.07,82.00 ,
,27/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.58,62.41,9.08,3.69,6.5,0.02,15.32,69.00 ,
,28/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.34,66.33,8.36,3.15,7.98,0.05,13.96,62.00 ,
,29/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.85,72.63,5.34,2.38,9.05,0.04,12.71,70.00 ,
,30/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.23,78.59,9.62,3.65,8.55,0.08,12.73,79.00 ,
,31/05/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),21.13,78.92,7.66,2.05,10.22,0.25,7.78,72.00 ,
Jun/21,01/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.75,60.56,6.57,2.34,12.69,0.21,9.31,78.00 ,70.14 
,02/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.48,50.28,6.61,1.84,13.52,0.26,7.98,51.00 ,
,03/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.86,61.29,18.58,3.53,10.48,0.28,19.57,60.00 ,
,04/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14,53.85,18.58,4.61,9.59,0.22,16.95,56.00 ,
,05/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),18.65,84.12,22.06,3.22,9.15,0.27,14.55,67.00 ,
,06/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.07,46.17,13.34,4.96,8.02,0.1,16.1,60.00 ,
,07/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.27,43.85,8.44,4.99,8.27,0.07,10.09,45.00 ,
,08/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.02,48.58,6,5.06,11.14,0.23,9.07,174.00 ,
,09/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.7,28.48,3.97,4.45,12.95,0.21,0.73,32.00 ,
,10/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),9.21,31.45,9.62,6.32,12.84,0.19,12.75,32.00 ,
,11/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),11.91,34.73,7.6,5.47,16.93,0.56,32.71,44.00 ,
,12/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),7.79,26.98,7.62,2.47,15.34,0.26,34.84,34.00 ,
,13/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.19,41.01,9.72,2.7,16.52,0.16,37.66,40.00 ,
,14/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),21.4,73.42,7.6,8.55,16.81,0.17,32.54,56.00 ,
,15/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.94,54.12,8.37,8.23,20.42,0.31,30.46,68.00 ,
,16/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),18.82,47.52,19.53,7.41,12.17,0.42,30.2,40.00 ,
,17/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),24.12,71.43,26.91,11.34,5.34,0.32,30.48,76.00 ,
,18/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),31.02,103.69,12.92,91.38,4.76,0.24,30.5,80.00 ,
,19/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),18.99,57.83,5.9,17.49,11.18,0.16,30.66,78.00 ,
,20/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),49.79,175.51,5.31,13.24,10.31,0.1,31.11,113.00 ,
,21/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),38.67,128.59,8.63,10.68,8.03,0.25,30.97,133.00 ,
,22/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),27.35,105.77,7.48,13.68,5.32,0.24,31.29,104.00 ,
,23/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),27.74,105.46,5.2,16.92,12.03,0.15,30.93,106.00 ,
,24/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),22.01,72.76,1.36,15.72,14.71,0.16,31.06,89.00 ,
,25/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.55,52.2,4.56,11.29,14.3,0.31,30.83,,
,26/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),24.62,85.11,7.64,9.03,15.14,0.34,31.77,76.00 ,
,27/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),20.1,62.09,1.84,9.61,11.86,0.21,31.94,74.00 ,
,28/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.73,62.51,14.26,7.99,10.87,0.36,31.44,58.00 ,
,29/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.22,53.87,7.36,8.05,10.81,0.34,32.47,62.00 ,
,30/06/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.39,56,7.54,18.37,14.46,0.31,31.32,48.00 ,
Jul/21,01/07/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.55,62.74,3.07,16.2,16.96,0.28,31.47,62.00 ,66.27 
,02/07/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.65,61.68,4.1,14.33,15.76,0.01,31.24,,
,03/07/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.06,67.28,7.67,10.33,12.19,0.06,31.56,66.00 ,
,04/07/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.75,67.02,9.39,8.94,10.95,0.07,31.77,68.00 ,
,05/07/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),21.42,83.21,7.42,10.32,10.44,0.15,31.36,73.00 ,
,06/07/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),24.51,93.51,24.79,7.53,11.64,0.34,31.39,88.00 ,
,07/07/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),24.29,95.8,25.04,3.93,12.12,0.27,30.9,98.00 ,
,08/07/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.99,61.66,24.72,2.13,12.84,0.3,31.25,,
,09/07/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),18.73,65.33,30.59,1.78,13.86,0.3,33.03,,
,10/07/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.88,50.35,27.35,2.57,15.69,0.29,31.61,,
,11/07/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),9.22,34.61,24.7,3.18,19.41,0.19,33.42,,
,12/07/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.29,29.72,21.92,3.51,13.29,0.13,33.04,,
,13/07/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),11.37,48.26,1.74,1.35,11.65,0.25,31.6,34.00 ,
,14/07/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.67,28.86,1.08,79.54,15.89,0.29,30.65,41.00 ,
,15/07/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),7.57,27.38,2.79,78.44,14.18,0.27,27.56,76.00 ,
,16/07/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),9.49,28.74,5.91,4.65,15.99,0.28,1.1,,
,29/07/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.94,64.01,15.66,23.75,4.27,0.12,6.79,,
,30/07/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.47,62.97,12.18,24.93,4.97,0.15,6.75,63.00 ,
,31/07/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.98,57.75,9.45,29.63,5.69,0.58,6.7,60.00 ,
Aug/21,01/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.46,55.16,3.13,30.17,10.6,1.41,6.74,69.00 ,82.97 
,02/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.86,53.16,7.92,29.1,10.82,1.45,6.87,73.00 ,
,03/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.17,46.84,7.2,27.96,8.86,1.45,6.93,70.00 ,
,04/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.61,54.62,7.16,25.88,8.13,1.43,7.02,70.00 ,
,05/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),18.87,62.54,7.1,26.12,8.01,1.49,6.93,76.00 ,
,06/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.35,70.34,4.65,28.57,8.74,1.5,6.84,75.00 ,
,07/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),20.61,74.24,8.93,29.62,8.48,1.57,6.99,74.00 ,
,08/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),20.59,73.44,3.74,24.89,9.39,1.53,6.94,77.00 ,
,09/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.04,72.1,6.88,25.84,7.74,1.48,7.24,75.00 ,
,10/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.75,61.55,6.71,28.44,8.1,1.48,7.09,75.00 ,
,11/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.88,53.8,7.57,27.52,7.75,1.49,7.23,72.00 ,
,12/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),20.08,67.41,20.63,30.63,8.16,1.64,7.06,84.00 ,
,13/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.12,55.8,25.44,27.29,8.04,1.59,7.26,78.00 ,
,14/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.63,46.76,25.68,24.04,8,1.57,7.05,80.00 ,
,15/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.56,43.97,31.76,20.01,9.91,1.8,7.12,86.00 ,
,16/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),18.25,57.9,31.71,20.44,12.07,2,7.5,96.00 ,
,17/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.84,64.73,30.64,19,11.14,1.8,7.47,88.00 ,
,18/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.85,42.74,28.88,21.61,11.53,1.82,7.32,87.00 ,
,19/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.54,46.03,33.43,20.51,14.77,2.02,7.21,98.00 ,
,20/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.83,51.61,33.59,22.56,16.85,2.17,7.25,101.00 ,
,21/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),8.58,35.31,32.19,20.94,14.63,1.85,7.27,89.00 ,
,22/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.82,71.46,28.57,19.69,12.8,1.73,7.66,82.00 ,
,23/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.48,67.52,26.49,21.88,12.77,1.69,7.59,83.00 ,
,24/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.51,59.26,23.88,23.74,13.25,1.65,7.41,80.00 ,
,25/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.02,56.56,25.75,27.26,13.78,1.72,7.37,85.00 ,
,26/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.09,51.55,24.78,27.02,11.13,1.67,7.33,84.00 ,
,27/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.32,66,25.7,28.26,11.22,1.79,7.66,89.00 ,
,28/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),22.4,100.78,25.05,28.41,10.98,1.81,8.12,93.00 ,
,29/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),22.69,89.04,27.27,30.45,12.64,1.86,8.03,93.00 ,
,30/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),24.67,96.09,22.85,29.48,12.8,1.95,7.69,98.00 ,
,31/08/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),16.98,53.26,28.82,23.63,12.28,1.98,7.62,92.00 ,
Sep/21,01/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),11.01,40.14,26.86,28.72,12.6,1.84,7.46,96.00 ,86.27 
,02/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.27,37.27,23.81,28.14,10.69,1.65,7.69,79.00 ,
,03/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.16,43.58,26.97,29.8,11.53,1.79,7.66,88.00 ,
,04/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.04,41.88,26.1,27.2,11.66,1.86,8.06,90.00 ,
,05/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),18.39,60.1,31.71,27.74,14.62,2.04,7.38,96.00 ,
,06/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.26,56.52,29.31,28.33,14.73,1.95,7.72,95.00 ,
,07/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.86,45.51,27.93,28.05,14.72,1.97,7.98,94.00 ,
,08/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),8.51,30.8,25.22,29.9,14,1.76,7.71,90.00 ,
,09/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),8.53,37.95,19.2,28.01,10.88,1.52,7.54,74.00 ,
,10/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.6,44.47,19.07,29.73,10.79,1.53,8.15,75.00 ,
,11/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),8.89,37.2,19,25.67,9.37,1.49,8.16,74.00 ,
,12/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),8.69,28.7,23.55,20.52,10.36,1.6,9.11,81.00 ,
,13/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.46,54.01,24.64,21.32,9.42,1.66,9.87,82.00 ,
,14/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),22.7,87.81,24.38,21.71,8.02,1.63,9.55,85.00 ,
,15/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23.19,90.99,21.88,20.58,5.85,1.54,9.63,81.00 ,
,16/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),21.62,85.2,20.04,22.85,5.25,1.49,9.01,89.00 ,
,17/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.8,69.4,18.26,22.19,3.45,1.48,8.78,73.00 ,
,18/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.3,59.35,20.95,24.53,5,1.55,9.46,80.00 ,
,19/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),11.31,42.33,23.88,22.57,6.28,1.63,8.39,82.00 ,
,20/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),10.15,37.01,24.74,21.3,7.66,1.72,7.71,87.00 ,
,21/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),9.33,32.31,26.9,19.9,9.02,1.83,7.75,87.00 ,
,22/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),14.99,54.46,34.2,16.65,11.17,2.02,7.19,95.00 ,
,23/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),20.97,71.67,34.65,17.7,13.84,2.17,10.01,102.00 ,
,24/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),21.57,81.39,20.58,20.84,12.74,1.95,12.78,96.00 ,
,25/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23.62,66.46,38.11,17.32,13.12,1.95,7.41,98.00 ,
,26/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.15,74.55,25.09,15.58,11.12,1.84,7.6,88.00 ,
,27/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),18.43,64.54,30.42,14.4,11.4,1.93,7.71,90.00 ,
,28/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),15.57,54.85,30.37,14.26,10.06,1.87,7.98,88.00 ,
,29/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),8.78,32.01,20.48,16.4,5.25,1.48,9.57,72.00 ,
,30/09/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),12.93,46.35,21.63,14.54,6.02,1.65,8.31,81.00 ,
Oct/21,01/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),21.61,86.15,24.26,13.65,7.13,1.79,8.34,87.00 ,118.03 
,02/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),27.79,104.52,28.47,13.2,7.81,2,10.64,96.00 ,
,03/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),27.63,97.67,32.47,12.63,7.07,2.01,15.59,102.00 ,
,04/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),28.56,98.99,27.86,14.59,7.28,1.96,15.43,100.00 ,
,05/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),23.85,91.28,27.14,14.79,6.06,1.82,16.73,87.00 ,
,06/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),25.71,91.41,33,16.21,8.27,2,16.88,98.00 ,
,07/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),24.57,82.31,36.67,18.89,10.61,2.07,17.33,99.00 ,
,08/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),17.99,65.42,28.67,19.73,11.45,1.9,9.93,95.00 ,
,09/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),13.83,59.77,27.73,19.04,11.47,1.8,10.24,90.00 ,
,10/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),19.61,73.07,26.3,18.45,13,1.94,10.09,96.00 ,
,11/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),25.66,89.92,31.54,18.04,14.31,2.09,12.99,101.00 ,
,12/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),34.04,113.24,33.5,19.26,15.72,2.17,14.3,103.00 ,
,13/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),39.74,133.05,36.97,20.09,14.6,2.23,24.97,105.00 ,
,14/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),56.4,187.2,36.24,21.02,15.97,2.5,21.82,149.00 ,
,15/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),48.83,180.41,39.08,22.19,14.34,2.29,35.69,161.00 ,
,16/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),42.95,167.38,48.73,21.31,12.01,2.18,41.22,147.00 ,
,17/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),51.38,182.54,54.28,21.37,11.69,2.24,35.36,169.00 ,
,18/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),25.6,110.55,42.89,21.56,7.77,1.87,26.13,114.00 ,
,19/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),32.2,131.34,28.6,31.01,8.95,2.05,17.73,121.00 ,
,20/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),31.95,124.3,17.13,35.77,4.71,1.99,25.13,112.00 ,
,21/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),44.62,157.8,28.78,30.35,3.69,2.08,36.4,127.00 ,
,22/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),49.07,175.17,26.15,31.06,6.14,2.44,27.6,151.00 ,
,23/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),37.63,133.14,23.27,19.82,5.17,2.18,40.96,135.00 ,
,24/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),21.35,82.39,17.43,12.6,2.27,1.79,21.06,94.00 ,
,25/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),20.64,82.92,18.27,14.27,2.15,1.85,23.06,83.00 ,
,26/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),43.12,150.41,26.87,15.6,3.76,2.15,29.37,119.00 ,
,27/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),42.28,140.34,29,14.56,4.88,2.1,40.5,131.00 ,
,28/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),44.57,151.41,31.53,16,2.24,2.04,56.67,129.00 ,
,29/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),41.42,156.41,32.35,17.97,2.12,2.02,56.06,133.00 ,
,30/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),44.08,159.49,37.17,17.13,1.7,1.98,77.28,158.00 ,
,31/10/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),51.87,178.62,43.41,15.72,2.05,2.26,87.44,167.00 ,
Nov/21,01/11/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),68.64,217.06,44.3,16.43,5.67,2.54,68.48,174.00 ,134.04 
,02/11/2021,Mumbai - Chhatrapati Shivaji Intl. Airport (T2),70.47,217.43,44.1,11.92,7.27,2.55,49.07,175.00 ,
